time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
131.0,-2.993536,-2.6576114,-1.2518547,-1.8453442,1.6988993,0.07443621
132.0,-2.9931715,-2.6531873,-1.2527559,-1.8488433,1.6992141,0.074621566
133.0,-3.000647,-2.659102,-1.2513924,-1.8447663,1.6927571,0.070824504
134.0,-3.004448,-2.658526,-1.2513783,-1.8455876,1.6894736,0.068896376
135.0,-3.004382,-2.6643584,-1.2501236,-1.8410059,1.6895305,0.068929754
136.0,-3.0090158,-2.6637695,-1.2500397,-1.8419524,1.6855268,0.06658103
137.0,-3.013415,-2.6662662,-1.2492279,-1.8405181,1.681725,0.06435312
138.0,-3.0141013,-2.670971,-1.2480996,-1.8369802,1.681132,0.064005755
139.0,-3.018243,-2.6692216,-1.2482152,-1.8388408,1.6775521,0.061910275
140.0,-3.0211775,-2.665873,-1.2487433,-1.8418176,1.6750157,0.06042663
141.0,-3.0172389,-2.6640973,-1.2494489,-1.8426772,1.6784202,0.062418226
142.0,-3.0279994,-2.6616957,-1.2490258,-1.8460609,1.6691178,0.05698039
143.0,-3.0242379,-2.6586695,-1.2500322,-1.8478911,1.67237,0.058880124
144.0,-3.0153728,-2.6587358,-1.2507349,-1.8466505,1.6800331,0.0633623
145.0,-3.0118384,-2.6608074,-1.2505245,-1.8445914,1.6830876,0.06515137
146.0,-3.0088916,-2.6564944,-1.2515928,-1.8476672,1.685634,0.06664389
147.0,-3.0136716,-2.6546736,-1.2516814,-1.8496716,1.6815033,0.06422327
148.0,-3.0194192,-2.6532073,-1.2515559,-1.8515775,1.6765356,0.06131559
149.0,-3.013671,-2.6496625,-1.2526592,-1.8537049,1.6815039,0.0642236
150.0,-3.0082495,-2.6498144,-1.2529451,-1.8529574,1.6861888,0.06696923
151.0,-3.0033903,-2.645209,-1.2540145,-1.8562045,1.6903872,0.069432676
152.0,-3.000502,-2.6481845,-1.2535673,-1.8534995,1.6928823,0.07089807
153.0,-2.9925168,-2.6458528,-1.2541555,-1.8547354,1.6997796,0.07495444
154.0,-2.9919915,-2.6503632,-1.2366216,-1.8677243,1.7002331,0.07522146
155.0,-2.9998283,-2.6401556,-1.2550163,-1.860038,1.6934645,0.07124013
156.0,-2.9933155,-2.6414747,-1.2549222,-1.8583988,1.6990899,0.074548416
157.0,-2.9873703,-2.6402917,-1.2551444,-1.858965,1.7042235,0.07757245
158.0,-2.9883373,-2.6448672,-1.2543488,-1.8552504,1.7033886,0.077080235
159.0,-2.9905245,-2.6458945,-1.2373962,-1.8713218,1.7014999,0.07596749
160.0,-2.9868236,-2.6479545,-1.2370335,-1.8693762,1.7046956,0.077850744
161.0,-2.9907734,-2.6547403,-1.2358284,-1.8640603,1.701285,0.07584086
162.0,-2.98641,-2.6591308,-1.2349681,-1.8602371,1.7050527,0.078061305
163.0,-2.98869,-2.6638668,-1.2340255,-1.8565978,1.7030841,0.076900855
164.0,-2.9919899,-2.660187,-1.2347711,-1.859751,1.7002347,0.07522232
165.0,-2.988925,-2.6497538,-1.253445,-1.8513069,1.7028811,0.07678121
166.0,-2.984797,-2.6487849,-1.2536042,-1.8518363,1.7064452,0.078882605
167.0,-2.986241,-2.653813,-1.2526431,-1.8478683,1.7051985,0.078147314
168.0,-2.9800727,-2.6495922,-1.2533677,-1.850935,1.7105235,0.08129015
169.0,-2.9749997,-2.65088,-1.2529649,-1.8496839,1.7149019,0.08387847
170.0,-2.970639,-2.6534436,-1.2522745,-1.8474869,1.7186646,0.08610589
171.0,-2.9651554,-2.6494308,-1.2527407,-1.8506135,1.7233956,0.08891065
172.0,-2.9633584,-2.653389,-1.2518557,-1.8473998,1.7249455,0.08983052
173.0,-2.9587913,-2.6532829,-1.2515341,-1.8474638,1.7288845,0.092170715
174.0,-2.9614127,-2.6584373,-1.2506914,-1.8433619,1.7266238,0.09082717
175.0,-2.9682286,-2.6572437,-1.2513796,-1.8443986,1.7207444,0.087338276
176.0,-2.9749093,-2.6571887,-1.2517022,-1.8446313,1.7149799,0.08392458
177.0,-2.9731503,-2.6611862,-1.2507895,-1.8414167,1.7164979,0.08482287
178.0,-2.9646084,-2.6615357,-1.2502564,-1.8409503,1.7238673,0.08919054
179.0,-2.9586675,-2.6633077,-1.2494384,-1.8395246,1.7289912,0.09223412
180.0,-2.9548323,-2.6654558,-1.2486341,-1.8378675,1.7322981,0.094201624
181.0,-2.9635036,-2.6660254,-1.2491947,-1.8374357,1.7248204,0.08975622
182.0,-2.9687726,-2.6664732,-1.2494135,-1.8371768,1.7202749,0.08706
183.0,-2.9728074,-2.6688962,-1.249054,-1.8354169,1.7167937,0.08499798
184.0,-2.9677567,-2.67138,-1.2482231,-1.8333828,1.7211515,0.0875796
185.0,-2.9722965,-2.6742659,-1.2477592,-1.831304,1.7172345,0.08525894
186.0,-2.9776433,-2.674151,-1.2479849,-1.8315853,1.7126204,0.082529224
187.0,-2.9732091,-2.6797976,-1.2464246,-1.8271747,1.716447,0.08479276
188.0,-2.9693167,-2.6774936,-1.246823,-1.8287885,1.7198055,0.08678181
189.0,-2.9658892,-2.6815498,-1.245603,-1.8256892,1.7227625,0.08853498
190.0,-2.9643707,-2.675598,-1.2470027,-1.8301232,1.7240725,0.089312285
191.0,-2.9584866,-2.6752355,-1.2466633,-1.8303572,1.7291473,0.09232697
192.0,-2.9540784,-2.6759284,-1.2461128,-1.829854,1.7329481,0.09458855
193.0,-2.9623113,-2.6706643,-1.2480464,-1.8338513,1.7258487,0.09036682
194.0,-2.9575143,-2.669834,-1.2478706,-1.8344727,1.7299856,0.09282551
195.0,-2.9529696,-2.6702833,-1.2473587,-1.8341609,1.733904,0.0951579
196.0,-2.9410799,-2.671351,-1.2457812,-1.8336468,1.7441512,0.10127431
197.0,-2.944671,-2.6776652,-1.2281911,-1.8452386,1.7410569,0.099424735
198.0,-2.9447439,-2.667469,-1.2471263,-1.8365059,1.7409941,0.09938723
199.0,-2.9491243,-2.6642795,-1.2483311,-1.8388684,1.7372189,0.09713376
200.0,-2.9456828,-2.6615915,-1.2485316,-1.8410599,1.740185,0.09890397
201.0,-2.9526694,-2.6617882,-1.2492343,-1.8407552,1.7341628,0.095312044
202.0,-2.9559665,-2.6576836,-1.2504059,-1.8439612,1.7313203,0.09361957
203.0,-2.9494104,-2.658003,-1.2497013,-1.843799,1.7369722,0.09698664
204.0,-2.9526637,-2.653907,-1.2508624,-1.847008,1.7341678,0.09531509
205.0,-2.9536867,-2.6492739,-1.2518556,-1.8507333,1.7332859,0.09478971
206.0,-2.9581332,-2.6477926,-1.2525294,-1.8519056,1.7294519,0.092508145
207.0,-2.944824,-2.661217,-1.231784,-1.8581073,1.740925,0.09934589
208.0,-2.7789485,-2.5933845,-1.4152315,-1.6585026,1.0457625,-0.34100977
209.0,-2.9390388,-2.6521766,-1.2496129,-1.8488069,1.7459097,0.10232645
210.0,-2.9423897,-2.6552014,-1.2494563,-1.8462372,1.7430226,0.10059939
211.0,-2.9386673,-2.658821,-1.2482324,-1.8435096,1.7462298,0.102518104
212.0,-2.9348097,-2.6557682,-1.2483102,-1.846134,1.7495526,0.1045086
213.0,-2.9306612,-2.6551745,-1.2477959,-1.8468571,1.7531253,0.10665202
214.0,-2.9252582,-2.6524403,-1.2474322,-1.8494416,1.7577771,0.10944773
215.0,-2.9237914,-2.6581469,-1.2460456,-1.8449799,1.7590398,0.11020756
216.0,-2.9184656,-2.661993,-1.2442647,-1.8423916,1.7636234,0.11296951
217.0,-2.9225013,-2.6633236,-1.2447305,-1.8409929,1.7601502,0.110876136
218.0,-2.919428,-2.6670551,-1.2433484,-1.8383415,1.7627951,0.11246998
219.0,-2.9278717,-2.666416,-1.2449791,-1.8381691,1.7555273,0.108094856
220.0,-2.9286172,-2.6607022,-1.2463375,-1.842595,1.7548853,0.10770912
221.0,-2.9340527,-2.660356,-1.2472568,-1.8425299,1.7502047,0.10489956
222.0,-2.9406784,-2.662976,-1.2476182,-1.8401487,1.7444972,0.10148129
223.0,-2.778889,-2.6025548,-1.4135133,-1.6510702,1.0458114,-0.34096983
224.0,-2.9388483,-2.6655369,-1.2301145,-1.854928,1.746074,0.102424785
225.0,-2.944876,-2.666392,-1.2307297,-1.8539913,1.7408803,0.09931921
226.0,-2.941612,-2.670993,-1.2293214,-1.8505116,1.7436928,0.10100011
227.0,-2.9467146,-2.6714501,-1.2298571,-1.8499652,1.7392956,0.09837292
228.0,-2.7795665,-2.6085494,-1.4109249,-1.6474373,1.0452584,-0.34142247
229.0,-2.9365265,-2.666115,-1.2463672,-1.8378869,1.7480738,0.1036224
230.0,-2.929691,-2.6703508,-1.2443813,-1.8350041,1.7539606,0.107153594
231.0,-2.935867,-2.6706247,-1.2452475,-1.8344368,1.7486418,0.10396275
232.0,-2.7787857,-2.6128705,-1.4114624,-1.6428403,1.0458957,-0.34090087
233.0,-2.940292,-2.6821096,-1.2265632,-1.8420358,1.74483,0.1016804
234.0,-2.9497795,-2.6767786,-1.2454824,-1.8292736,1.7366539,0.09679687
235.0,-2.9444869,-2.679099,-1.2443191,-1.8276608,1.7412155,0.09951945
236.0,-2.9495773,-2.68272,-1.2439603,-1.8248372,1.7368282,0.09690076
237.0,-2.9541473,-2.682128,-1.24456,-1.825213,1.7328887,0.09455318
238.0,-2.9578006,-2.6807187,-1.2452389,-1.8262428,1.7297387,0.092678644
239.0,-2.9618223,-2.6833277,-1.244874,-1.8243214,1.7262706,0.09061735
240.0,-2.9594936,-2.6884217,-1.2433466,-1.820569,1.7282788,0.09181066
241.0,-2.9494245,-2.6882143,-1.2424918,-1.8207983,1.73696,0.09697937
242.0,-2.9446719,-2.6853735,-1.2427258,-1.8229957,1.7410561,0.09942424
243.0,-2.9414065,-2.688905,-1.241387,-1.8205156,1.7438698,0.10110601
244.0,-2.932914,-2.6896667,-1.2400208,-1.82035,1.7511854,0.10548774
245.0,-2.9372017,-2.6873171,-1.2412636,-1.8218498,1.7474923,0.10327404
246.0,-2.9402506,-2.6833758,-1.2427056,-1.8246233,1.7448658,0.10170175
247.0,-2.9368443,-2.6799777,-1.2431194,-1.8273011,1.7478,0.10345836
248.0,-2.932345,-2.6795256,-1.2425827,-1.8278762,1.7516754,0.1057817
249.0,-2.9268832,-2.6789417,-1.2418647,-1.8286636,1.7563782,0.10860635
250.0,-2.9252644,-2.6739535,-1.2428063,-1.8325549,1.7577718,0.10944454
251.0,-2.9216607,-2.6709452,-1.242878,-1.8351418,1.7608738,0.11131201
252.0,-2.9167588,-2.673127,-1.241448,-1.8339039,1.765092,0.11385573
253.0,-2.911936,-2.6762052,-1.2397456,-1.8320391,1.769241,0.11636251
254.0,-2.921795,-2.6798456,-1.2407609,-1.8283714,1.7607582,0.11124236
255.0,-2.9169774,-2.6788018,-1.2401224,-1.8295766,1.7649039,0.11374216
256.0,-2.9132006,-2.682582,-1.2384264,-1.8271106,1.7681532,0.11570482
257.0,-2.9186885,-2.684816,-1.238924,-1.8249316,1.7634317,0.11285388
258.0,-2.9281435,-2.6898966,-1.2392216,-1.8204718,1.7552933,0.10795417
259.0,-2.9302547,-2.6846473,-1.2409527,-1.8241893,1.7534754,0.1068622
260.0,-2.9257612,-2.6845424,-1.2402525,-1.8245676,1.7573441,0.109187245
261.0,-2.9219427,-2.6866727,-1.239033,-1.8232867,1.760631,0.111165695
262.0,-2.9188342,-2.6914165,-1.2371922,-1.8200773,1.7633061,0.11277822
263.0,-2.9152403,-2.6883888,-1.2373216,-1.8226156,1.7663985,0.11464458
264.0,-2.9109683,-2.6891024,-1.2362663,-1.8225217,1.7700734,0.116866075
265.0,-2.9048512,-2.691695,-1.2342418,-1.8213145,1.7753339,0.12005277
266.0,-2.9006107,-2.6892526,-1.233918,-1.8236272,1.7789793,0.122265965
267.0,-2.9054646,-2.6858811,-1.2359251,-1.8255098,1.7748065,0.11973294
268.0,-2.900528,-2.6831856,-1.2354742,-1.8281292,1.7790505,0.12230916
269.0,-2.9068165,-2.6794555,-1.2378545,-1.8301486,1.7736441,0.11902825
270.0,-2.9011624,-2.6736543,-1.2379469,-1.8352562,1.7785051,0.121977836
