ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
-0.21252751,-0.7693555,1.7642863,-2.2498546,-1.5545406,0.049696643
-0.22081605,-0.7816829,1.8095081,-2.3581948,-1.5436893,0.11010444
-0.23697226,-0.7746412,1.7800024,-2.2676008,-1.5140212,0.17618413
-0.256465,-0.78426117,1.8124909,-2.3266587,-1.4872108,0.29045695
-0.26805684,-0.78719294,1.8217852,-2.3342915,-1.4688869,0.35088
-0.2843599,-0.7828451,1.805582,-2.2730134,-1.4309655,0.39749882
-0.29813194,-0.78136057,1.8010784,-2.2416997,-1.4023471,0.43195167
-0.3175573,-0.7781418,1.794992,-2.2008057,-1.3544154,0.48504052
-0.32804686,-0.7864846,1.8224382,-2.2483115,-1.339917,0.54835224
-0.3472347,-0.7926934,1.8473394,-2.2764337,-1.3019354,0.63054615
-0.3557284,-0.80315393,1.8854737,-2.352067,-1.2945296,0.720816
-0.36873242,-0.8124156,1.9240323,-2.4190116,-1.2762833,0.82218325
-0.3913608,-0.80942416,1.9252474,-2.3863802,-1.2116741,0.84862816
-0.38222095,-0.7974851,1.8793488,-2.2940989,-1.2192103,0.7431875
-0.34547976,-0.81402165,1.9240249,-2.457378,-1.3398248,0.7891434
-0.36220798,-0.824309,1.9714962,-2.535644,-1.3175795,0.9363023
-0.37309033,-0.82631,1.9847023,-2.5480766,-1.2920833,0.9835331
-0.39459527,-0.82918596,2.01149,-2.5748665,-1.238325,1.0664568
-0.4195987,-0.8282507,2.035959,-2.5991173,-1.167455,1.1379987
-0.41739586,-0.8321547,2.0606139,-2.6599941,-1.1818244,1.2167622
-0.44863275,-0.8245107,2.070056,-2.6419115,-1.0823724,1.2115434
-0.4523753,-0.82594776,2.1035573,-2.7213957,-1.0774224,1.3074278
-0.4765424,-0.8162103,2.1251624,-2.7514386,-0.9983522,1.3369745
-0.4851982,-0.8091043,2.164734,-2.857257,-0.972402,1.4484254
-0.49156725,-0.8018827,2.1908758,-2.929122,-0.9523256,1.517935
-0.50449264,-0.6601193,1.7288601,0.50098366,0.9056891,-1.5690596
-0.49289286,-0.6833076,1.7539717,0.45058024,0.94761485,-1.486026
-0.48447552,-0.7077615,1.7882812,0.38036415,0.9732785,-1.3770971
-0.490878,-0.73057306,1.8423886,0.2699817,0.942983,-1.255972
-0.51137507,-0.70724165,1.8244293,0.3040327,0.8751096,-1.3398557
-0.533727,-0.66832525,1.7882887,0.37864774,0.7932514,-1.4680836
-0.55973905,-0.66187584,1.8246742,0.28373665,0.68192,-1.411279
-0.5540765,-0.68623763,1.8584213,0.2046314,0.703396,-1.3186864
-0.53530616,-0.71767664,1.8855709,0.14952706,0.77472246,-1.2231629
-0.54254687,-0.7285447,1.923308,0.048453074,0.7393692,-1.1397334
-0.5446121,-0.7477153,1.974383,-0.0939552,0.71965545,-1.0137081
-0.53498083,-0.7733026,2.0258453,-0.22657901,0.74462724,-0.8815127
-0.5548217,-0.7538057,2.0308173,-0.27319148,0.6768203,-0.8859264
-0.55894613,-0.74424106,2.027353,-0.26661947,0.6722889,-0.9014372
-0.549446,-0.760904,2.0521438,-0.32594845,0.69929725,-0.835472
-0.5466586,-0.76134783,2.0660884,-0.36133686,0.715309,-0.80550444
-0.53528833,-0.78140634,2.0807815,-0.39406466,0.7386814,-0.7555073
-0.52540404,-0.7964685,2.0949063,-0.4260472,0.7619105,-0.7112911
-0.5206538,-0.79605734,2.1117017,-0.4680189,0.78489983,-0.67564124
-0.5248441,-0.7855407,2.1126304,-0.473187,0.78246194,-0.68301797
-0.5203882,-0.78444666,2.1266952,-0.50888497,0.8028212,-0.65286523
-0.5144385,-0.7831207,2.1399176,-0.5422107,0.8249185,-0.62365067
-0.50288904,-0.7957929,2.1507432,-0.5651217,0.8503186,-0.58727473
-0.5027484,-0.8012985,2.1465678,-0.5531197,0.8452163,-0.5920927
-0.5067286,-0.8038345,2.1368055,-0.5280919,0.82846004,-0.61265403
-0.5038334,-0.8148179,2.1327763,-0.5155466,0.82703006,-0.6110642
-0.489126,-0.8147858,2.159469,-0.5816935,0.8782269,-0.548121
-0.47557813,-0.8330628,2.1668453,-0.59517986,0.9056458,-0.51197827
-0.459173,-0.8367577,2.1858225,-0.6411657,0.95319086,-0.4601441
-0.47375995,-0.8189245,2.17932,-0.63011664,0.92399555,-0.4948334
-0.48456395,-0.8061866,2.1726995,-0.61732185,0.90106547,-0.523617
-0.49021357,-0.7924067,2.1737406,-0.6243517,0.89539796,-0.5335156
-0.48906085,-0.7862181,2.1794434,-0.64102125,0.9045131,-0.5243408
-0.4961433,-0.77337277,2.1774762,-0.64058083,0.8935616,-0.54027736
-0.49664494,-0.76317376,2.1830635,-0.65895784,0.9009002,-0.53395486
-0.50965124,-0.74769497,2.1741095,-0.64292556,0.8763338,-0.5675614
-0.51014495,-0.7411426,2.1774783,-0.65466475,0.8810019,-0.5633688
-0.5012033,-0.7390117,2.1909666,-0.690604,0.90893257,-0.5298523
-0.48968956,-0.75521994,2.196743,-0.6980529,0.92859006,-0.50340426
-0.47739547,-0.76669186,2.2036388,-0.7111889,0.9536205,-0.47440106
-0.47718203,-0.77448773,2.2003357,-0.6993651,0.94879,-0.47775424
-0.47460228,-0.7872848,2.1967552,-0.6851081,0.9467075,-0.47719368
-0.46968108,-0.7994791,2.1954618,-0.67730933,0.9513278,-0.4699211
-0.4584927,-0.8089737,2.2010217,-0.6881032,0.974658,-0.44483638
-0.45750165,-0.81967854,2.1965723,-0.673211,0.96990913,-0.4473402
-0.4410439,-0.8205794,2.2101119,-0.7075854,1.0139533,-0.4053291
-0.42521217,-0.83697027,2.2145798,-0.7144291,1.0475862,-0.37215453
-0.42399707,-0.8479121,2.2103498,-0.7005149,1.0447431,-0.372941
-0.44103727,-0.83731234,2.202146,-0.68224555,1.0041047,-0.41151005
-0.42094395,-0.85762185,2.188244,-0.6220773,1.0534976,-0.4008679
-0.43899226,-0.85164243,2.1634254,-0.54944247,1.0101546,-0.46983433
-0.46879154,-0.8349269,2.116494,-0.42361876,0.9374626,-0.60031796
-0.4746124,-0.8256003,2.0770805,-0.30768386,0.93061835,-0.68947226
-0.47977632,-0.80814713,2.0188134,-0.1475108,0.93190795,-0.8201222
-0.47507995,-0.79732513,1.9774259,-0.03404431,0.95905524,-0.90370953
-0.5034915,-0.7745451,1.962342,-0.016826715,0.87181,-0.98968214
-0.4892834,-0.75384116,1.889939,0.16703357,0.9385259,-1.1363163
-0.45355,-0.78470504,1.9167069,0.11925263,1.0419511,-0.9903465
-0.40655458,-0.80043954,1.9104431,0.14834572,1.1733242,-0.8753664
-0.40626338,-0.81555796,1.9479746,0.06380145,1.160078,-0.7931319
-0.37052423,-0.82842207,1.9554058,0.053314533,1.2440572,-0.66224414
-0.3583349,-0.8423912,1.9857537,-0.018345065,1.2616888,-0.5669021
-0.33523163,-0.84416044,1.9780262,0.0012949738,1.3147588,-0.49828985
-0.305335,-0.84444964,1.9665943,0.028382327,1.3811425,-0.399192
-0.2855993,-0.85957885,2.0010092,-0.064971,1.4268327,-0.26015386
-0.24756397,-0.8677917,2.018302,-0.12338412,1.5208836,-0.08235731
-0.2113732,-0.87050164,2.035348,-0.1888253,1.6094621,0.057079814
-0.1810958,-0.868708,2.045387,-0.23633645,1.6837333,0.15320964
-0.15191096,-0.8610079,2.0366447,-0.23515747,1.7527155,0.24306512
-0.1320283,-0.86030424,2.060217,-0.3183562,1.7907261,0.25880244
-0.0995895,-0.84875,2.04987,-0.32345045,1.8603679,0.33111843
-0.08108602,-0.8459861,2.092088,-0.47724587,1.8972832,0.30085975
-0.05794476,-0.8346919,2.0618625,-0.41712418,1.9533441,0.37372592
-0.037290577,-0.82656497,2.087363,-0.53431356,2.0023599,0.35587123
-0.012863956,-0.80186975,1.9821888,-0.25608814,2.0562859,0.55371803
0.0057635657,-0.79187113,1.9766476,-0.2764904,2.1028728,0.576588
0.013645037,-0.77565813,1.9287183,-0.15648109,2.1137254,0.6738907
0.038511716,-0.7662998,1.9404678,-0.24145174,2.1891978,0.6635268
0.060928237,-0.7524496,1.9370251,-0.2890915,2.25718,0.6693845
0.079451226,-0.7335549,1.911723,-0.26599178,2.3127043,0.71775806
0.08820303,-0.7116828,1.9033781,-0.25569272,2.3124163,0.7422233
0.09192347,-0.6993892,1.8272754,-0.06503644,2.337437,0.8945714
0.104352884,-0.6622066,1.7537298,0.09108658,2.364517,1.0500374
0.12745398,-0.6255203,1.7112205,0.13469633,2.4524243,1.1285237
0.12788612,-0.6106565,1.6782472,0.21411309,2.4496439,1.2021872
0.13581885,-0.59107447,1.6612943,0.23654898,2.4646099,1.2369525
0.13984719,-0.57572526,1.6454625,0.26585546,2.4626236,1.2720785
0.1312485,-0.59182096,1.6457707,0.28284267,2.4598944,1.2729486
0.12582675,-0.57546735,1.604953,0.38968745,2.4253182,1.3709232
0.14036508,-0.54058063,1.5658895,0.4476093,2.4897604,1.4479028
0.14264013,-0.52919376,1.5537207,0.4696469,2.485578,1.474215
0.14548568,-0.5167067,1.5418893,0.48901972,2.4794188,1.4990829
0.14751054,-0.5031801,1.5246334,0.5213992,2.475439,1.5352594
0.14188798,-0.51947653,1.5327076,0.5191278,2.4900434,1.5224699
0.121272124,-0.55036116,1.5506586,0.5101972,2.3974388,1.488911
0.09519654,-0.5884598,1.585581,0.4779121,2.284025,1.4250243
0.09282749,-0.5637352,1.5350323,0.57346505,2.267157,1.5302217
0.08459094,-0.55426455,1.5069773,0.6281369,2.231961,1.587168
0.07240154,-0.592384,1.5656842,0.5395475,2.189247,1.4710659
0.05870644,-0.6117344,1.5896351,0.5121216,2.1456358,1.4229946
0.04887653,-0.6329759,1.6233475,0.4647087,2.1206377,1.351922
0.030577624,-0.6460385,1.635119,0.46818188,2.0667164,1.3356043
0.030469775,-0.65987074,1.6641493,0.41786426,2.076018,1.2707225
0.03764693,-0.67276406,1.6978799,0.3453576,2.1096497,1.1940161
0.039715365,-0.6836397,1.7237985,0.29242504,2.125234,1.1386406
0.02390552,-0.6954262,1.7352707,0.29055485,2.0834885,1.1073527
0.0045204936,-0.7008859,1.7328889,0.32458407,2.0314958,1.1157155
-0.009185834,-0.71237946,1.7489009,0.31087038,2.0039275,1.0746475
-0.030760597,-0.71542466,1.7439595,0.34811586,1.9516526,1.084251
-0.027413722,-0.69848835,1.7112565,0.40868112,1.9445254,1.1798698
-0.01775272,-0.69085526,1.6995163,0.41620132,1.9609672,1.202039
-0.0029148099,-0.6831,1.6911722,0.41281837,1.9944919,1.2187291
-0.0053864694,-0.67158735,1.6655871,0.45937148,1.976243,1.2801794
0.006027257,-0.6567145,1.6406473,0.48627383,1.9963052,1.3309904
0.00071582414,-0.6485223,1.6196917,0.522342,1.9729891,1.3754852
0.0002444014,-0.6397288,1.6002684,0.54938805,1.9641469,1.4131122
-0.02108691,-0.65105736,1.6138078,0.5513021,1.9115102,1.4024131
-0.021198023,-0.6583481,1.6301578,0.53162605,1.9190379,1.375618
-0.034050718,-0.67366177,1.6581377,0.50626,1.903916,1.3301866
-0.03778815,-0.6863026,1.6824814,0.47133595,1.9075283,1.2668115
-0.05615044,-0.6960507,1.6965325,0.46833003,1.8784966,1.2449398
-0.05601459,-0.7099135,1.7243327,0.42021927,1.8943509,1.1639235
-0.070917726,-0.7158202,1.7312002,0.4226789,1.8716145,1.1474183
-0.08580999,-0.71235764,1.7216845,0.45875892,1.8476233,1.2101537
-0.09654803,-0.7143661,1.7233077,0.46728122,1.8365057,1.2241535
-0.103415035,-0.72229016,1.7361852,0.4485465,1.8341522,1.17498
-0.118217975,-0.73179764,1.7497065,0.43418914,1.827105,1.1310852
-0.1352043,-0.7362563,1.7526841,0.43923742,1.812816,1.1212307
-0.15674815,-0.7299389,1.7352953,0.48444372,1.7639691,1.170758
-0.15096518,-0.71829575,1.7088721,0.5064333,1.773268,1.2185298
-0.15433647,-0.7134083,1.6955884,0.5197301,1.7620068,1.2225499
-0.14232054,-0.70442325,1.6784582,0.53065985,1.7894182,1.2745557
-0.15675181,-0.7033039,1.6701428,0.54359055,1.7506741,1.2450076
-0.15560354,-0.6973756,1.6562186,0.55564004,1.7508749,1.2658684
-0.14304096,-0.6901796,1.6435167,0.5620215,1.780853,1.3106842
-0.15546942,-0.6880139,1.6337385,0.5755802,1.7467068,1.2949778
-0.14987469,-0.6810709,1.6189946,0.58631384,1.7583011,1.3258662
-0.14246999,-0.67447734,1.605948,0.5948561,1.7752409,1.3550267
-0.15150937,-0.67141813,1.5953753,0.6076516,1.7493615,1.3535386
-0.15664645,-0.6657124,1.5802069,0.6229616,1.7327677,1.3668517
-0.15814242,-0.65451545,1.5533589,0.6468243,1.7234024,1.40694
-0.17398687,-0.6631558,1.5700996,0.638998,1.6846637,-1.745927
-0.17449506,-0.6735086,1.5940391,0.6183099,1.6883001,-1.7465049
-0.17109466,-0.6840012,1.6196256,0.594319,1.7027597,-1.7433795
-0.17316434,-0.69541013,1.6462796,0.5714656,1.7031052,-1.7454488
-0.19237359,-0.7018326,1.6594872,0.5674336,1.6573288,-1.7638233
-0.19512816,-0.6960287,1.6460122,0.58059824,1.6472594,-1.7664437
-0.18889563,-0.6906745,1.6334795,0.5892031,1.6600441,-1.7604123
-0.19721991,-0.682678,1.6151909,0.608851,1.6346966,-1.7683982
-0.1971971,-0.6762746,1.60045,0.6218539,1.6312902,-1.7683442
-0.19519785,-0.67003906,1.5860211,0.63368267,1.6330682,-1.7663708
-0.19551508,-0.66204286,1.5677365,0.64981306,1.6280488,-1.766635
-0.18787299,-0.65595907,1.5534631,0.6589939,1.6447791,-1.7591908
-0.20030607,-0.6491506,1.5387949,0.67708844,1.608873,-1.7712483
-0.20107923,-0.643041,1.5250454,0.68933594,1.603645,-1.7719804
-0.19273238,-0.6346389,1.5052544,0.70265806,1.6212862,-1.7637634
-0.20053796,-0.62490374,1.4841397,0.72432506,1.5954041,-1.771365
-0.19641335,-0.61623526,1.4641914,0.7394549,1.6019603,-1.7672565
-0.20141871,-0.606791,1.4437708,0.7592233,1.5833694,-1.7721545
-0.21058385,-0.6099982,1.4516805,0.7547673,1.572371,-1.7813114
-0.2094668,-0.60353756,1.4370723,0.7665277,1.5725598,-1.7801741
-0.2134572,-0.5978323,1.4243559,0.77717894,1.5699095,-1.7841429
-0.21377066,-0.5913146,1.4097484,0.789085,1.5687381,-1.7844311
-0.20696932,-0.5917078,1.410421,0.78796417,1.5723947,-1.777634
-0.20977455,-0.58440316,1.394148,0.801382,1.5697938,-1.7804071
-0.21763523,-0.5852869,1.3962897,0.8000948,1.5671601,-1.7882686
-0.2156074,-0.57851475,1.3811144,0.81225705,1.5667365,-1.7862108
-0.20880495,-0.5767387,1.3769855,0.8151462,1.5691491,-1.7794031
-0.20982283,-0.56979114,1.3615144,0.8276667,1.567573,-1.7803866
-0.20050244,-0.5729311,1.3682343,0.82148546,1.572982,-1.7710888
-0.20039283,-0.58241963,1.3894743,0.80449677,1.5736293,-1.7710234
-0.19424999,-0.59242284,1.4107525,0.78368163,1.5957316,-1.7649839
-0.19432862,-0.60066026,1.429119,0.76824635,1.5996578,-1.7651124
-0.18040742,-0.6065312,1.4411299,0.75181514,1.6411393,-1.7515843
-0.17401192,-0.5997803,1.4257816,0.76203656,1.6557748,-1.7453561
-0.16384053,-0.6086693,1.4460746,0.7410409,1.6877404,-1.7357146
-0.17306313,-0.61781454,1.4665059,0.72742444,1.6662925,-1.7446182
-0.16980246,-0.62681675,1.4870228,0.7087625,1.6791677,-1.7415869
-0.16839445,-0.6361331,1.5083311,0.6900757,1.6871185,-1.7403369
-0.17621388,-0.64246476,1.5225334,0.68095297,1.6690139,-1.7478673
-0.17140485,-0.6494483,1.5386779,0.6651963,1.6850847,-1.7433369
-0.15541549,-0.62131846,1.4766451,0.7112836,1.7169437,1.5420591
-0.15089794,-0.61398166,1.4608644,0.72265023,1.7268162,1.5626664
-0.14348486,-0.60437566,1.4408152,0.7363122,1.7444416,1.5821137
-0.14669527,-0.5988343,1.4271538,0.74925333,1.7329643,1.6127434
-0.15388608,-0.5937335,1.4136604,0.7638715,1.7100259,-1.726106
-0.15476272,-0.5837324,1.3906552,0.7835068,1.7034961,-1.7268173
-0.15296568,-0.5753339,1.3719465,0.7982069,1.7055011,-1.7250184
-0.15310045,-0.5674034,1.3539239,0.81316036,1.7020636,-1.7250518
-0.13383624,-0.5688664,1.3624694,0.7975429,1.7601233,1.6785218
-0.12967868,-0.5613789,1.3468102,0.8086976,1.7701646,1.6880879
-0.13522643,-0.5423275,1.312949,0.8672009,1.7530612,1.9254736
-0.15213206,-0.53172266,1.2933182,0.9111428,1.7033637,2.2294328
-0.17490537,-0.56274134,1.3429656,0.83118004,1.6366853,-1.7458515
-0.18710439,-0.5685076,1.3567586,0.8253237,1.6042792,-1.7577864
-0.18561305,-0.5750293,1.371081,0.8127725,1.6115694,-1.7563761
-0.17846942,-0.58362824,1.3897092,0.79408413,1.63584,-1.7495
-0.19773966,-0.550846,1.3262599,0.8737778,1.5739603,-1.7679358
-0.20476276,-0.5527244,1.3303299,0.8703003,1.5705256,-1.7749683
-0.21239316,-0.527454,1.2922652,0.94502234,1.5599954,-1.781278
-0.22061491,-0.5336981,1.3040062,0.93062955,1.5556806,-1.7897223
-0.2308694,-0.52187,1.2883098,0.96729565,1.5371995,-2.9400406
-0.24174374,-0.51321745,1.2786928,0.9957763,1.5205756,-2.8868668
-0.25472814,-0.54075354,1.3260472,0.92634404,1.5163575,-2.7751493
-0.26888466,-0.5550685,1.354813,0.8950796,1.5052913,-1.8388305
-0.27568164,-0.5665147,1.375979,0.8670921,1.5003486,-1.8462135
-0.28140777,-0.5716446,1.3877914,0.85814416,1.4978788,-1.8520653
-0.28354117,-0.58788556,1.4157442,0.8159195,1.5066097,-1.8545424
-0.28284955,-0.6015734,1.4398371,0.78125465,1.5228032,-1.8538188
-0.28129533,-0.6119326,1.4591101,0.7560852,1.536322,-1.8521959
-0.27624223,-0.6176671,1.4709679,0.7439082,1.5471234,-1.8470671
-0.27736583,-0.6260619,1.48945,0.72750133,1.5528259,-1.8481786
-0.2697937,-0.6253052,1.4873112,0.7282331,1.5575066,-1.8405825
-0.2625116,-0.6186776,1.4722822,0.74051094,1.5577097,-1.8332818
-0.25429836,-0.6187823,1.4723015,0.73995763,1.5605586,-1.8250595
-0.24702327,-0.6176747,1.4696428,0.7417465,1.562596,-1.8177766
-0.2505719,-0.62359905,1.4829543,0.7305865,1.5640222,-1.8213377
-0.2421061,-0.62294316,1.4813222,0.7315494,1.5663573,-1.812867
-0.23556302,-0.6228608,1.4811393,0.7317116,1.5666718,-1.8063238
-0.23835614,-0.6296285,1.4964409,0.71902335,1.5676085,-1.8091303
-0.2452912,-0.6306209,1.498708,0.7171912,1.5670447,-1.8160677
-0.25252432,-0.63079435,1.4991698,0.71698534,1.5656748,-1.8233029
-0.25615355,-0.63736856,1.514001,0.70445144,1.5672206,-1.8269409
-0.25431916,-0.64310247,1.5270065,0.69354105,1.5684717,-1.8251117
-0.24768591,-0.64583933,1.5332059,0.68828315,1.5698148,-1.8184798
-0.24164782,-0.6451898,1.5317689,0.6895975,1.5696744,-1.8124412
-0.23343782,-0.64199436,1.52446,0.69560075,1.5703092,-1.8042284
-0.23588781,-0.6372126,1.5135909,0.70465004,1.5694982,-1.8066732
-0.22715902,-0.634186,1.5066973,0.7103164,1.5699142,-1.7979401
-0.22466466,-0.64010733,1.5201544,0.69915026,1.5707796,-1.7954533
-0.21757424,-0.63789314,1.5150788,0.7032563,1.5714562,-1.7883605
-0.21834897,-0.6447728,1.5308081,0.69037026,1.5711844,-1.7891419
-0.22365433,-0.6506094,1.5441682,0.67935,1.5709537,-1.7944502
-0.22150567,-0.65615875,1.5569459,0.6689073,1.5703679,-1.7923019
-0.22202237,-0.66223377,1.5710067,0.6574879,1.5690304,-1.7928164
-0.22307095,-0.6682008,1.5848519,0.64620554,1.5676954,-1.7938603
-0.22994106,-0.67163855,1.5928354,0.63965863,1.5668349,-1.800726
-0.24021676,-0.67411625,1.598749,0.6351821,1.5642331,-1.811
-0.24623951,-0.6778148,1.6074004,0.6281562,1.5628871,-1.817017
-0.25305468,-0.67605036,1.6034536,0.63180554,1.561031,-1.8238392
-0.253416,-0.681546,1.6164118,0.621468,1.5585995,-1.824194
-0.2569377,-0.686679,1.6285479,0.61175084,1.5562073,-1.8277078
-0.26416,-0.6893697,1.6350459,0.60680836,1.5534849,-1.8349302
-0.27081966,-0.68731135,1.6304231,0.61108565,1.5515025,-1.8416055
-0.2670849,-0.68213993,1.6181098,0.62077874,1.5545899,-1.8378737
-0.2659672,-0.6760861,1.6037447,0.63205135,1.5580347,-1.8367589
-0.26421577,-0.67048067,1.590492,0.6424291,1.5612113,-1.8350095
-0.27302837,-0.66866225,1.5863711,0.6460484,1.5597687,-1.8438284
-0.27881452,-0.6654605,1.5789722,0.6521719,1.5594258,-1.8496201
-0.28588057,-0.6636722,1.5749016,0.65566975,1.5582696,-1.8566922
-0.29219222,-0.6610368,1.5689596,0.6609024,1.5564469,-1.863014
-0.29473817,-0.6668759,1.5830269,0.6506501,1.5505319,-1.8655825
-0.2969476,-0.6728647,1.5974495,0.6399489,1.5451365,-1.8678168
-0.29288286,-0.679456,1.6128647,0.62737375,1.544114,-1.8637415
-0.28346497,-0.6785793,1.6102172,0.62823296,1.550196,-1.8542846
-0.2792916,-0.68345594,1.6216733,0.61893195,1.5491215,-1.850103
-0.2741617,-0.67585224,1.6034847,0.6329291,1.5547231,-1.8449659
-0.28398204,-0.6719445,1.5945041,0.64056545,1.5534985,-1.8548002
-0.26755866,-0.66128194,1.5689071,0.6594497,1.5650358,-1.8383559
-0.2650045,-0.6554041,1.5550525,0.67004347,1.5690963,-1.8358009
-0.27297813,-0.6559746,1.5563745,0.66897726,1.5680912,-1.8437748
-0.27397823,-0.6502969,1.5431852,0.6794437,1.5697559,-1.8447745
-0.2811056,-0.6527234,1.5486418,0.67465264,1.5700204,-1.851902
-0.28112003,-0.645655,1.5327872,0.68862104,1.5663958,-1.8519174
-0.2883063,-0.644509,1.530344,0.6910859,1.5637238,-1.8591079
-0.2814886,-0.6365503,1.5125797,0.70673454,1.5601803,-1.8522906
-0.27310455,-0.6336809,1.5059611,0.71197176,1.5616635,-1.8438971
-0.26420194,-0.6319066,1.5018033,0.7150857,1.5636714,-1.8349862
-0.2652856,-0.6404466,1.5210161,0.6986626,1.5665708,-1.8360776
-0.27145472,-0.64387053,1.5287896,0.6921372,1.5665323,-1.8422502
-0.26223844,-0.6460969,1.5337992,0.6878012,1.5684205,-1.8330334
-0.25410286,-0.6505604,1.5439417,0.6792302,1.5701612,-1.824899
-0.25062773,-0.6545378,1.5530779,0.6717173,1.5703444,-1.821424
-0.24359648,-0.6563319,1.5572984,0.66849405,1.569692,-1.8143927
-0.23881081,-0.65113455,1.5453209,0.6782612,1.5706946,-1.8096068
-0.23265848,-0.64967716,1.5420187,0.6810885,1.5706178,-1.803454
-0.23442446,-0.65638,1.5574316,0.66844445,1.5700293,-1.8052206
-0.23076722,-0.6613313,1.5689135,0.6591834,1.5689086,-1.8015617
-0.23722503,-0.6663148,1.5805331,0.6498828,1.5668219,-1.8080165
-0.2408505,-0.6616902,1.5697471,0.65850925,1.5682645,-1.8116449
-0.25001988,-0.66252834,1.5717345,0.65700644,1.566957,-1.8208144
-0.25409403,-0.6681268,1.5848291,0.64659256,1.5644609,-1.8248854
-0.2466754,-0.6709419,1.591397,0.64128953,1.5641141,-1.8174638
-0.23440957,-0.67915726,1.610407,0.6253786,1.5645037,-1.8051829
-0.2281414,-0.67932755,1.6107663,0.6249901,1.565101,-1.7989143
-0.23560593,-0.6850296,1.6241498,0.6141084,1.563043,-1.8063667
-0.23419528,-0.69116044,1.638483,0.60217917,1.5622061,-1.8049389
-0.23701523,-0.69746387,1.6533289,0.58993393,1.5605148,-1.8077382
-0.2458599,-0.69565696,1.649435,0.59401214,1.5568712,-1.8165977
-0.2512843,-0.7005121,1.6609477,0.5846087,1.5550183,-1.8220056
-0.2483361,-0.70521325,1.6721151,0.5754444,1.5535145,-1.8190418
-0.24185924,-0.7079252,1.6781967,0.56959915,1.5564709,-1.8125428
-0.24318336,-0.71396315,1.6925474,0.5576473,1.5548928,-1.8138378
-0.23350202,-0.71011,1.6829492,0.5646437,1.56091,-1.8041668
-0.22904697,-0.7175896,1.6993691,0.54752505,1.5764105,-1.7996684
-0.24075447,-0.72109324,1.709401,0.54320437,1.5546527,-1.8113663
-0.24730389,-0.72518814,1.7194507,0.5353168,1.5510882,-1.817896
-0.2530623,-0.7304461,1.7323295,0.52501917,1.5473315,-1.8236274
-0.26232487,-0.7276476,1.7261329,0.5313491,1.5431706,-1.8329306
-0.27110195,-0.7260655,1.7229022,0.53522813,1.5385292,-1.8417494
-0.27572307,-0.7215614,1.7123758,0.544619,1.5371599,-1.8464156
-0.26532164,-0.7200589,1.7081484,0.5468806,1.5431097,-1.8359843
-0.25601885,-0.7176674,1.7018968,0.5509778,1.5487628,-1.8266692
-0.25507474,-0.7116069,1.6874017,0.56296325,1.550772,-1.8257539
-0.2656862,-0.7140081,1.6937395,0.55901,1.5441959,-1.8363832
-0.26524195,-0.70882154,1.6813607,0.56925136,1.5457484,-1.8359613
-0.2703487,-0.7057147,1.6741261,0.57556087,1.5450175,-1.8410887
-0.27384365,-0.70059675,1.6622002,0.5858702,1.5442045,-1.8446158
-0.2632393,-0.70109624,1.6628493,0.5841962,1.5494243,-1.8339795
-0.2570051,-0.6960497,1.650703,0.5937436,1.5529613,-1.8277531
-0.25200498,-0.6911363,1.6388752,0.60291666,1.5568671,-1.8227583
-0.24334559,-0.69004446,1.6361717,0.6048273,1.5588541,-1.8140988
-0.24640924,-0.6849417,1.6241452,0.6145965,1.5604953,-1.8171735
-0.26612192,-0.69467527,1.6476845,0.5967264,1.5507715,-1.8368837
-0.27681348,-0.69232535,1.6425312,0.60181093,1.5472212,-1.8476034
-0.2859367,-0.69121206,1.6403462,0.6045489,1.5432142,-1.8567588
-0.29063392,-0.6866753,1.6300505,0.6138214,1.5406544,-1.861496
-0.30220205,-0.68466365,1.6262983,0.61891156,1.5325091,-1.873157
-0.3055803,-0.690075,1.6397423,0.6092619,1.5258695,-1.8765979
-0.30620694,-0.69588536,1.6537678,0.59827715,1.5224605,-1.8772441
-0.29997838,-0.6997066,1.6620797,0.58999246,1.5274004,-1.8709228
-0.2940938,-0.69519013,1.6506418,0.59795403,1.5344037,-1.8649788
-0.28408277,-0.697378,1.6551011,0.59281695,1.5401455,-1.8549016
-0.28590223,-0.7042961,1.6717308,0.57955116,1.5365094,-1.8567159
-0.28421655,-0.71104294,1.6877143,0.56614774,1.5354985,-1.8549976
-0.2924846,-0.7106186,1.6874459,0.56783724,1.5295534,-1.8633319
-0.2873405,-0.71673656,1.7016593,0.5552174,1.5312849,-1.858124
-0.27481714,-0.71228486,1.69009,0.5629942,1.5403442,-1.8455498
-0.3027358,-0.7058708,1.6770093,0.57798856,1.5220922,-1.8737092
-0.30684936,-0.72332746,1.7137808,0.53008837,1.4930688,-1.8777959
-0.3064412,-0.73385733,1.7354026,0.49953452,1.4808532,-1.8771317
-0.30550647,-0.7528874,1.772912,0.4388039,1.4620277,-0.7678258
-0.28806233,-0.7558544,1.7784098,0.43483225,1.4865289,-1.8573048
-0.2710968,-0.7479274,1.7644516,0.46705103,1.5148438,-1.8409663
-0.26334488,-0.7653831,1.795786,0.40647832,1.5103265,-0.42166996
-0.23884709,-0.7730523,1.8066819,0.37663063,1.5614781,-0.057480477
-0.21967654,-0.7938725,1.8433104,0.2895529,1.606255,0.14907192
