ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
-0.028119737,-0.4646147,1.2418015,1.0075382,1.9671739,2.08335
-0.035626244,-0.45028192,1.2147243,1.051066,1.9613278,2.151361
-0.04640572,-0.41622254,1.1582239,1.1506104,1.9558164,2.2967815
-0.0645627,-0.44462755,1.1893632,1.0869755,1.915082,2.240061
-0.07706827,-0.40729994,1.1301659,1.1978444,1.9057705,2.4083133
-0.09427608,-0.44761053,1.1802013,1.1013598,1.870307,2.310782
-0.12074501,-0.43995115,1.1622186,1.1452554,1.7979058,2.506841
-0.14795937,-0.73897636,1.6841339,-2.0913627,-1.7181556,-0.31402606
-0.12221294,-0.71000415,1.6231711,-1.9583348,-1.793792,-0.36424536
-0.093229,-0.70838106,1.6367898,-1.9963566,-1.8795749,-0.5047835
-0.08103855,-0.66677123,1.5501001,-1.8008014,-1.9037781,-0.4035746
-0.060006846,-0.6895154,1.6152487,-1.9449043,-1.9471383,-0.53840333
-0.03905229,-0.6943337,1.6442598,-2.0075133,-1.9899442,-0.62542963
-0.027308295,-0.6977817,1.663794,-2.0473676,-2.0116696,-0.6754194
-0.015937073,-0.7064396,1.6991634,-2.1265998,-2.030936,-0.76021343
0.0050155306,-0.71419305,1.7471275,-2.2278807,-2.0660632,-0.8778572
0.027914263,-0.7039419,1.7448164,-2.206126,-2.1242013,-0.8858433
0.026908742,-0.7183509,1.7924294,-2.3202486,-2.1062577,-0.987731
0.03893939,-0.7179796,1.8115875,-2.3579586,-2.1321003,-1.0344778
0.05196249,-0.7145892,1.8224491,-2.3719923,-2.1663096,-1.0568808
0.080211446,-0.7015484,1.8301585,-2.3566658,-2.2610269,-1.0599937
0.10666171,-0.6812166,1.8179414,-2.290505,-2.37018,-1.0173094
0.10799598,-0.66630685,1.772774,-2.17053,-2.3824003,-0.91763127
0.10999423,-0.65711546,1.7676057,-2.1765625,-2.3741322,-0.9161009
0.111724265,-0.6458225,1.7586216,-2.17738,-2.3624487,-0.9088784
0.11790987,-0.640027,1.7725946,-2.224623,-2.3669424,-0.94268227
0.1214516,-0.62818295,1.7686795,-2.2387097,-2.3573596,-0.9453699
0.12676746,-0.619891,1.7759632,-2.2739482,-2.3566399,-0.96821207
0.1275365,-0.6376079,1.8074164,-2.3195024,-2.3849058,-1.0187019
0.12767437,-0.648133,1.826394,-2.34863,-2.4017694,-1.0503787
0.12373638,-0.6581337,1.8242867,-2.3224206,-2.4069526,-1.0355624
0.123931244,-0.66727394,1.8415992,-2.3507166,-2.4220893,-1.0653636
0.13098466,-0.65553206,1.8570788,-2.4163966,-2.4227521,-1.1119467
0.13529857,-0.6470893,1.863849,-2.4507022,-2.4203355,-1.1344476
0.13996893,-0.6323693,1.8603446,-2.4696083,-2.4085,-1.1399236
0.13755652,-0.62590337,1.83553,-2.4161377,-2.3911068,-1.0902041
0.11597419,-0.6173688,1.7350328,-2.1767547,-2.331587,-0.88727015
0.113617055,-0.62803525,1.7413402,-2.170685,-2.3418567,-0.89053655
0.10724146,-0.6198503,1.7092978,-2.107554,-2.3182988,-0.83394545
0.10505907,-0.628345,1.7132764,-2.099441,-2.3252573,-0.83365643
0.104487926,-0.64691347,1.7345736,-2.1134243,-2.348571,-0.85820967
0.09757924,-0.66021407,1.7296599,-2.0731974,-2.3527284,-0.8359304
0.091758475,-0.64398175,1.6944332,-2.0201375,-2.3208835,-0.78242517
0.08809757,-0.6524392,1.6935698,-1.9994962,-2.324245,-0.7721408
0.07990328,-0.6371952,1.6551,-1.9378577,-2.2906418,-0.7135435
0.07267434,-0.6429133,1.6442131,-1.8990461,-2.283729,-0.687062
0.07659052,-0.6212054,1.6312945,-1.9155802,-2.2660024,-0.6846327
0.07415526,-0.60810906,1.6125156,-1.899398,-2.2464657,-0.662471
0.08225085,-0.6054866,1.6275668,-1.9405955,-2.256825,-0.6923855
0.085603274,-0.61828786,1.6487558,-1.9634368,-2.277867,-0.71965754
0.09147318,-0.6010913,1.6453675,-1.9929528,-2.2674522,-0.72992164
0.096222885,-0.61687535,1.6759306,-2.0329802,-2.2951467,-0.77280414
0.095228,-0.62832075,1.6863971,-2.0342548,-2.30799,-0.78239346
0.10055555,-0.60540736,1.6743178,-2.0532835,-2.2880483,-0.78004783
0.076301746,-0.58592343,1.5943476,-1.9047345,-2.2238839,-0.64983803
0.06573325,-0.5869105,1.5726588,-1.8516301,-2.2081144,-0.61035913
0.061333075,-0.59265465,1.5686923,-1.828985,-2.2062895,-0.5969818
0.06405096,-0.6065276,1.588464,-1.8452804,-2.2266078,-0.61948305
0.065363914,-0.6195253,1.6042854,-1.8542972,-2.2435005,-0.6357033
0.060915012,-0.6330934,1.6075833,-1.8319933,-2.250342,-0.6281549
0.04914358,-0.6272771,1.5785015,-1.7753294,-2.2219698,-0.5798519
0.04345525,-0.6110965,1.553018,-1.7511083,-2.194455,-0.5495433
0.052475277,-0.6064726,1.5658288,-1.7921643,-2.206296,-0.5782783
0.045640454,-0.5929707,1.5407981,-1.7637237,-2.1801357,-0.5465333
0.048039343,-0.58472,1.537276,-1.7737103,-2.1751506,-0.5480255
0.052114785,-0.57791996,1.5380443,-1.7904876,-2.1745765,-0.5559045
0.032966625,-0.5818163,1.5071806,-1.708853,-2.1451137,-0.49605504
0.032720577,-0.59485126,1.5183749,-1.7053769,-2.1578696,-0.5028534
0.02528061,-0.608756,1.5190033,-1.675585,-2.157874,-0.48902828
0.019350538,-0.5948137,1.497899,-1.6579221,-2.1330423,-0.4648155
0.019845158,-0.5818716,1.4877086,-1.6638948,-2.1222146,-0.4604461
0.02571932,-0.5683539,1.4844081,-1.6868161,-2.118853,-0.46843347
0.031148624,-0.5626925,1.4873168,-1.7063632,-2.1226702,-0.47988197
0.020794503,-0.54914653,1.4598805,-1.6738794,-2.0910535,-0.44382164
0.012547936,-0.5604667,1.4579747,-1.6435261,-2.0880506,-0.4286649
0.006243351,-0.56861466,1.4552988,-1.6179049,-2.082963,-0.41421196
-0.0014207332,-0.58063686,1.45579,-1.5916826,-2.0796032,-0.40125123
0.00545439,-0.5956445,1.4768989,-1.6062752,-2.1061788,-0.42452055
-0.011814612,-0.5884662,1.448636,-1.5563678,-2.064477,-0.37710992
-0.018052423,-0.56708443,1.4236523,-1.5472325,-2.0340374,-0.3537649
-0.022799252,-0.55362946,1.4067764,-1.5387843,-2.0132415,-0.33688784
-0.02504727,-0.53808117,1.3912218,-1.5387638,-1.9960185,-0.32544717
-0.02476024,-0.5263356,1.3818133,-1.5446663,-1.9871778,-0.32168362
-0.033127025,-0.51238567,1.3612841,-1.5292081,-1.9591259,-0.29730678
-0.040282592,-0.52098393,1.3621874,-1.5106409,-1.9520725,-0.28636774
-0.04869788,-0.5274813,1.360113,-1.4900464,-1.941088,-0.27242103
-0.050051652,-0.535505,1.3653373,-1.483183,-1.9442989,-0.27237484
-0.046680726,-0.5474848,1.3780624,-1.48503,-1.960102,-0.2833716
-0.049913496,-0.55842495,1.3832805,-1.4711586,-1.9606173,-0.27919632
-0.04537862,-0.5692192,1.3960271,-1.4761815,-1.9781595,-0.29218483
-0.03200619,-0.5666354,1.4074807,-1.5097499,-2.005456,-0.32133302
-0.012568885,-0.5525554,1.4187492,-1.570271,-2.0334337,-0.36231047
-0.011647633,-0.5409311,1.4098029,-1.5763124,-2.0245178,-0.35859254
-0.009065182,-0.5311135,1.4042417,-1.5861944,-2.0203571,-0.35951415
0.0029812336,-0.54612434,1.4314976,-1.6144942,-2.0563,-0.39497167
0.007984579,-0.5373689,1.4306576,-1.633058,-2.057515,-0.4034617
0.006464233,-0.6180814,1.6260576,-2.1042309,-1.9749418,-0.6533493
0.029996885,-0.6222472,1.6544029,-2.1413825,-2.0352168,-0.733082
-0.00855584,-0.6640699,1.7911371,-2.5114632,-1.8229111,-0.9234577
-0.0028945263,-0.66918147,1.8189276,-2.5664337,-1.8183917,-1.0058562
-0.041031495,-0.66502905,1.8061146,-2.603352,-1.7132543,-0.91622967
-0.047209673,-0.65720135,1.7615054,-2.5067458,-1.7409142,-0.78343874
0.0062321904,-0.64093006,1.5605026,-1.7792652,-2.1065345,-0.5349442
-0.00799357,-0.6394744,1.5451384,-1.7574133,-2.0727255,-0.50254226
-0.028164735,-0.6121996,1.4755207,-1.6174047,-2.0271444,-0.39243442
-0.047302566,-0.61262345,1.4640503,-1.6026878,-1.9787834,-0.35487074
-0.069134586,-0.60807216,1.4430715,-1.5663538,-1.9274232,-0.30359718
-0.0772921,-0.55459285,1.3581775,-1.4185821,-1.8976368,-0.22301386
-0.067529574,-0.5453619,1.3582215,-1.4414016,-1.9140313,-0.23991065
-0.06703586,-0.53508157,1.350329,-1.4470103,-1.9076498,-0.23732159
-0.074947424,-0.5239897,1.3362414,-1.4393594,-1.8835906,-0.21941173
-0.07514348,-0.5113208,1.3257322,-1.4446284,-1.8741069,-0.21451975
-0.08340164,-0.52923286,1.3347598,-1.4223363,-1.8690047,-0.20540208
-0.09316163,-0.53933245,1.3354479,-1.3981347,-1.8520665,-0.18846065
-0.10029407,-0.5276019,1.3225535,-1.3941159,-1.8292135,-0.17277816
-0.09857937,-0.51624095,1.3141484,-1.4012865,-1.8262697,-0.17241137
-0.092520535,-0.50528157,1.3097872,-1.4187407,-1.8340858,-0.18152441
-0.0893065,-0.49386996,1.302382,-1.4291029,-1.8328106,-0.18307933
-0.10745344,-0.48858517,1.2883346,-1.4049104,-1.7905319,-0.14965242
-0.11718041,-0.49306118,1.288694,-1.3930984,-1.771828,-0.13504009
-0.11133912,-0.5035283,1.2992642,-1.3943448,-1.7908291,-0.14778996
-0.11386739,-0.51956797,1.3112503,-1.3843122,-1.7948935,-0.14853851
-0.10907362,-0.53954434,1.3287545,-1.3802631,-1.8158044,-0.16136505
-0.118874066,-0.55420214,1.3375089,-1.3697473,-1.7920226,-0.14476953
-0.13539986,-0.58196235,1.3725666,-1.424443,-1.7499571,-0.13024034
-0.14642449,-0.55056864,1.3285974,-1.3545542,-1.7150664,-0.09321046
-0.14403719,-0.5380264,1.3187438,-1.3590325,-1.7183658,-0.09568554
-0.14009574,-0.5283509,1.3113747,-1.3635364,-1.7267793,-0.1015446
-0.14513493,-0.51855195,1.3026952,-1.3635803,-1.7101481,-0.09064295
-0.14369181,-0.5074317,1.2934604,-1.3668201,-1.7112803,-0.09163934
-0.1335972,-0.4996199,1.28895,-1.3749124,-1.7374029,-0.10953884
-0.13601276,-0.48856464,1.2788913,-1.3758254,-1.7278271,-0.10332358
-0.12687808,-0.4787776,1.2736604,-1.3893051,-1.7421048,-0.1147294
-0.15626447,-0.49455422,1.2819846,-1.3650254,-1.6733922,-0.06664936
-0.16331324,-0.4858377,1.2751778,-1.36774,-1.6570904,-0.056210857
-0.16158147,-0.47454983,1.2656381,-1.3720459,-1.6609137,-0.059016805
-0.1799327,-0.48034546,1.2768888,-1.3904953,-1.6176839,-0.03164075
-0.18688364,-0.48624483,1.277196,-1.3648922,-1.603059,-0.020852594
-0.17879593,-0.49654004,1.2850183,-1.3620218,-1.6218635,-0.03296204
-0.18799074,-0.50844926,1.2954745,-1.3563377,-1.601304,-0.019519426
-0.18057352,-0.5174583,1.3019587,-1.3534341,-1.618463,-0.030460216
-0.1888359,-0.53650695,1.3176446,-1.3447235,-1.6003691,-0.018683808
-0.18306687,-0.54645914,1.3245255,-1.340557,-1.6138048,-0.027098587
-0.16797382,-0.55874527,1.3340026,-1.343011,-1.657862,-0.05540388
-0.16498666,-0.54135424,1.3203822,-1.3492595,-1.6611166,-0.05777888
-0.16341408,-0.5281516,1.3097668,-1.3534405,-1.6617436,-0.058381755
-0.16357742,-0.512008,1.2964585,-1.3574446,-1.656902,-0.055429973
-0.16646045,-0.50289845,1.2893295,-1.3608558,-1.6501719,-0.051275223
-0.19844052,-0.5255205,1.3120233,-1.3531251,-1.5763355,-0.003524108
-0.20224428,-0.5017617,1.2943791,-1.3643823,-1.5668211,0.0025578921
-0.2119235,-0.51237965,1.3059492,-1.3635334,-1.5450323,0.016509347
-0.21691911,-0.49354643,1.2924023,-1.3728557,-1.5353483,0.022912828
-0.20277227,-0.48310372,1.279283,-1.3718473,-1.5670379,0.0024391627
-0.23427758,-0.48748943,1.2943616,-1.3835388,-1.4973972,0.047660865
-0.2420992,-0.504407,1.3123997,-1.3829732,-1.4778823,0.06005111
-0.2407517,-0.5153468,1.3204445,-1.3776513,-1.478996,0.059020706
-0.2299768,-0.5266405,1.3235633,-1.3645756,-1.504577,0.042169653
-0.23775786,-0.54703635,1.3433272,-1.3615853,-1.4847678,0.054451
-0.23830535,-0.5572925,1.3512754,-1.3572565,-1.4829764,0.055332154
-0.23838603,-0.5695167,1.3602642,-1.3514742,-1.4822174,0.055494476
-0.22190763,-0.55800307,1.3441033,-1.3465918,-1.5211325,0.03114788
-0.22274807,-0.5477638,1.3367922,-1.3516774,-1.5195696,0.032280535
-0.21665762,-0.5342888,1.3245666,-1.355741,-1.5334133,0.023712821
-0.20291121,-0.5518668,1.3334192,-1.3429482,-1.5668036,0.0025109998
-0.22010131,-0.6268004,1.450292,-1.5465703,-1.5282423,0.0375262
-0.2355757,-0.6715542,1.5336913,-1.7087194,-1.494802,0.08562041
-0.2000606,-0.6772933,1.5405272,-1.747417,-1.5752971,-0.0054910546
-0.17708328,-0.6843512,1.5543972,-1.7885339,-1.6335994,-0.08198058
-0.14874807,-0.65243727,1.4944334,-1.671764,-1.714765,-0.15553726
-0.10761095,-0.6042533,1.4189637,-1.5208027,-1.82991,-0.21511601
-0.095312186,-0.55453867,1.345347,-1.3855027,-1.855978,-0.18803802
-0.10610281,-0.5885534,1.5080572,-1.9136841,-1.7582445,-0.27906743
-0.086480565,-0.57674825,1.4827478,-1.8466291,-1.8047935,-0.30779785
-0.061285567,-0.50968367,1.3467563,-1.5246841,-1.8888458,-0.25140703
-0.06012298,-0.51161027,1.3364307,-1.4707935,-1.9054767,-0.2427388
-0.06948019,-0.64085406,1.6815302,-2.3268979,-1.7541714,-0.55743796
-0.13558212,-0.626569,1.6186255,-2.197689,-1.6715195,-0.25718945
-0.15010019,-0.61774576,1.5858356,-2.1090965,-1.654829,-0.18110855
-0.17901888,-0.6376121,1.6613419,-2.314826,-1.589442,-0.064820714
-0.18926646,-0.6340946,1.6428156,-2.2559476,-1.5848272,-0.041813064
-0.21003933,-0.6282723,1.6160837,-2.1621273,-1.5561292,0.03501874
-0.22185785,-0.6365414,1.6468782,-2.240277,-1.5430256,0.07812403
-0.2464221,-0.5399592,1.3426828,-1.3713579,-1.464181,0.067898296
-0.25412697,-0.53302425,1.3415965,-1.3799725,-1.4478642,0.07867707
-0.26498842,-0.5275248,1.3433418,-1.3898627,-1.425677,0.09324716
-0.2657853,-0.54299223,1.3557308,-1.3837502,-1.421813,0.09506535
-0.26146057,-0.5514568,1.3597182,-1.3770019,-1.4296904,0.089653954
-0.25611696,-0.56557536,1.3671803,-1.3666414,-1.4400113,0.08249237
-0.25752357,-0.5753003,1.375004,-1.3629117,-1.4363757,0.08442035
-0.27871817,-0.5748976,1.3892413,-1.3839608,-1.3870145,0.11650764
-0.2802493,-0.561202,1.3802857,-1.3919454,-1.3853391,0.118381724
-0.2881572,-0.55287486,1.380084,-1.4045191,-1.3678181,0.1305531
-0.29174677,-0.54243606,1.3747873,-1.4126347,-1.3629118,0.13448738
-0.2829581,-0.52798647,1.3567895,-1.4089895,-1.3844979,0.120810255
-0.27507403,-0.51470274,1.3402287,-1.4054283,-1.4041376,0.10823695
-0.28123596,-0.5073118,1.3388392,-1.4148344,-1.3931035,0.11611959
-0.29460126,-0.5066715,1.3484025,-1.4293416,-1.3653998,0.13502806
-0.3000466,-0.5295519,1.3710108,-1.4264559,-1.348794,0.14481394
-0.31773782,-0.5475398,1.4010041,-1.4432207,-1.3052226,0.17386745
-0.3220806,-0.5378422,1.3974658,-1.4529167,-1.2992561,0.17893288
-0.33077812,-0.53285676,1.4017869,-1.4668533,-1.2833807,0.19072562
-0.33652934,-0.5518724,1.4224937,-1.4680809,-1.2657939,0.20155093
-0.330431,-0.5628997,1.4252129,-1.4555068,-1.2744617,0.1943888
-0.32635924,-0.5713943,1.4278045,-1.4465479,-1.2798208,0.18983038
-0.32479113,-0.58097166,1.4334568,-1.4401779,-1.2812545,0.18796884
-0.32410738,-0.58991367,1.4393971,-1.4352846,-1.2807783,0.18750936
-0.33472428,-0.6027939,1.4592246,-1.4451382,-1.2536174,0.20530856
-0.3436505,-0.59346706,1.4616466,-1.462895,-1.237859,0.2175646
-0.35177538,-0.58723277,1.466398,-1.4804273,-1.22178,0.23042424
-0.35337415,-0.5770974,1.4604535,-1.4870548,-1.2215228,0.23174515
-0.348974,-0.5651054,1.4459015,-1.482927,-1.2353997,0.22246626
-0.34696636,-0.5467946,1.42888,-1.4850942,-1.2460005,0.21629374
-0.34588274,-0.53580564,1.4187099,-1.4866583,-1.2519797,0.21289402
-0.36463538,-0.55239856,1.453898,-1.5152656,-1.2078371,0.24511166
-0.36344805,-0.5641104,1.4619601,-1.5096037,-1.2053901,0.24561654
-0.3733559,-0.58160233,1.4872859,-1.5212696,-1.1790565,0.26374182
-0.37085396,-0.598792,1.4976109,-1.5109973,-1.1769588,0.26319516
-0.36551225,-0.6062142,1.4969451,-1.4988426,-1.1847582,0.25633484
-0.3748558,-0.6224208,1.5199413,-1.509213,-1.1597233,0.27327856
-0.38487768,-0.6157637,1.5284231,-1.5335454,-1.1409993,0.289652
-0.38503435,-0.5985873,1.515268,-1.5389985,-1.1480138,0.2862695
-0.38851032,-0.5809478,1.5059574,-1.5518029,-1.1478215,0.28895217
-0.37837625,-0.5649679,1.4799771,-1.5353792,-1.175914,0.26823166
-0.38216674,-0.55671704,1.477736,-1.5444901,-1.171739,0.2724805
-0.40322095,-0.565398,1.513119,-1.5871348,-1.1264118,0.30942133
-0.40297106,-0.58527887,1.5291516,-1.5820231,-1.1171523,0.3142623
-0.4036847,-0.59683484,1.5394385,-1.5806724,-1.1101139,0.31844223
-0.4035155,-0.61863184,1.5563844,-1.5745119,-1.0996982,0.32382664
-0.39945647,-0.63559806,1.5636969,-1.5603327,-1.100501,0.32050598
-0.39131743,-0.6411734,1.5565163,-1.540006,-1.1160145,0.30670565
-0.4138906,-0.63506305,1.5835786,-1.5927472,-1.0715551,0.34521598
-0.421232,-0.6279538,1.5895774,-1.6141917,-1.0593729,0.35793364
-0.4186612,-0.61329556,1.5735902,-1.6098505,-1.0726733,0.3480973
-0.41953295,-0.6020703,1.5657098,-1.6141417,-1.076646,0.3463773
-0.4142903,-0.58111036,1.5411255,-1.6069354,-1.0974525,0.33162394
-0.4313209,-0.5909101,1.5749062,-1.6470264,-1.0585685,0.36556548
-0.4430005,-0.60822314,1.6078534,-1.6747212,-1.0264041,0.3930425
-0.44008467,-0.6191313,1.6123328,-1.6657442,-1.0256432,0.39163977
-0.43547612,-0.63032216,1.6142324,-1.6522596,-1.0278409,0.38733807
-0.4378929,-0.64272916,1.6280619,-1.6564524,-1.0160853,0.39613032
-0.44134378,-0.66621315,1.6520804,-1.6611285,-0.9959644,0.41066247
-0.45621908,-0.6700857,1.6818666,-1.7076123,-0.96228784,0.44542912
-0.45618615,-0.6593041,1.6728406,-1.7079855,-0.9691124,0.4405197
-0.45213994,-0.6408172,1.6497914,-1.6952995,-0.9895022,0.42270005
-0.46064478,-0.62766165,1.6540753,-1.7235824,-0.97902066,0.4370363
-0.4651301,-0.618991,1.6545943,-1.7374889,-0.97596025,0.44247273
-0.46432012,-0.606493,1.6420102,-1.7345693,-0.98585945,0.43457735
-0.47953728,-0.62260455,1.6839014,-1.7822299,-0.9460431,0.4747539
-0.48362455,-0.63491225,1.7022249,-1.7953764,-0.9299687,0.48966163
-0.48323032,-0.6510095,1.7155302,-1.7945627,-0.92000216,0.49683765
-0.49287695,-0.665355,1.7488707,-1.8350701,-0.8885706,0.5324594
-0.48908138,-0.6735077,1.748162,-1.8212999,-0.8911173,0.52679735
-0.4846781,-0.69029063,1.7538314,-1.8067273,-0.8886054,0.52512974
-0.48860753,-0.7075862,1.7777272,-1.8262945,-0.86718994,0.5478828
-0.50394,-0.7059379,1.8099337,-1.8897102,-0.83468497,0.59157294
-0.5042294,-0.6943243,1.7999625,-1.8876405,-0.843082,0.58383423
-0.5049447,-0.68306357,1.7911329,-1.8873156,-0.85035914,0.57753146
-0.5162622,-0.6733064,1.8064785,-1.9290822,-0.8354406,0.6006594
-0.5238233,-0.6635348,1.8154888,-1.9618844,-0.82619596,0.61858237
-0.5211305,-0.6502311,1.7949251,-1.9408637,-0.8434239,0.5967595
-0.51364845,-0.6441508,1.7863284,-1.9690623,-0.87754816,0.606951
-0.50602996,-0.64202607,1.7548685,-1.8800125,-0.8797098,0.55105084
-0.4977627,-0.64659965,1.7417885,-1.8498348,-0.8923047,0.53315145
-0.49773797,-0.6579605,1.7524254,-1.8527595,-0.8836513,0.5410419
-0.5095539,-0.65936935,1.778838,-1.8985142,-0.8595036,0.5725496
-0.49531472,-0.63128,1.7221125,-1.8365456,-0.90872324,0.5164057
-0.48066473,-0.63571084,1.727989,-1.9206529,-0.96666855,0.55434185
-0.46756598,-0.6428714,1.6798848,-1.7455645,-0.9553251,0.45947126
-0.47044888,-0.65821177,1.6982988,-1.7547072,-0.9395571,0.473207
-0.47490677,-0.67282885,1.7188381,-1.7687105,-0.92128384,0.48996753
-0.4724763,-0.6944912,1.732345,-1.7609301,-0.9112777,0.495718
-0.4548151,-0.68276554,1.689661,-1.7022669,-0.9573822,0.44779354
-0.4273445,-0.69975847,1.6867683,-1.7516208,-1.0346043,0.4556614
-0.40212053,-0.69226056,1.6510222,-1.7249715,-1.1001091,0.4115043
-0.41969573,-0.657201,1.6101874,-1.6039765,-1.0473024,0.3638588
-0.42418575,-0.6501035,1.611871,-1.6178143,-1.0413079,0.37082675
-0.39247218,-0.6854558,1.8243276,-2.3950186,-1.2910147,0.7036072
-0.40242812,-0.6934367,1.8624197,-2.468399,-1.2895561,0.7841435
-0.4258289,-0.7012852,1.9052217,-2.5172873,-1.2477098,0.8784626
-0.4199335,-0.708915,1.9503903,-2.640568,-1.3091586,0.9802036
-0.4410669,-0.71634907,2.005308,-2.7159283,-1.2768579,1.1072458
-0.45587382,-0.721841,2.0667498,-2.8146763,-1.2611191,1.2496645
-0.5224202,-0.7056901,2.096085,-2.785098,-1.0069805,1.2493862
-0.49058917,-0.7142109,2.1387167,-2.9313176,-1.1474075,1.4160936
-0.46108758,-0.72309303,2.1565502,-2.9851964,-1.273753,1.5057714
-0.4661945,-0.7209954,2.1759243,-3.0181482,-1.2540327,1.5464758
-0.44479015,-0.72225934,2.2188258,-3.1043441,-1.3267652,1.7227443
-0.4194501,-0.72922933,2.2388828,-3.1188164,-1.4426967,1.149375
-0.52158165,-0.68479455,2.2256482,-3.1391869,-1.03609,1.624795
-0.596215,-0.5700004,1.7661982,0.41800937,0.55554,-1.6218786
-0.6012705,-0.5642269,1.7743504,0.3874893,0.55824506,-1.6024097
-0.605205,-0.5310326,1.7384808,0.47575802,0.5641658,-1.7035971
-0.60942215,-0.51497614,1.7284647,0.4936523,0.56849104,-1.7321827
-0.61520636,-0.49591756,1.7176218,0.50609434,0.5736487,-1.757086
-0.61077505,-0.48359796,1.6891841,0.5842328,0.5797485,-1.8308406
-0.6062803,-0.49202076,1.6890578,0.595816,0.5778099,-1.8340759
-0.60113955,-0.5075304,1.6966205,0.59044456,0.5731316,-1.8177589
-0.5990338,-0.52914995,1.7195634,0.5376697,0.56561404,-1.7564855
-0.5943613,-0.5372851,1.7177306,0.5513837,0.5636735,-1.7606502
-0.59022576,-0.55010843,1.7231635,0.544352,0.56007695,-1.7433637
-0.5943541,-0.51174915,1.6848176,0.6348285,0.5736226,-1.8509253
-0.59424067,-0.4892245,1.6568909,0.700435,0.5857568,-1.9231344
-0.5882064,-0.48961484,1.6444929,0.74346894,0.5903077,-1.959043
-0.58779246,-0.5093005,1.6663507,0.6941121,0.5783785,-1.9020116
-0.584015,-0.52553564,1.6768236,0.6779737,0.57158065,-1.8753612
-0.5806268,-0.49310887,1.6325219,0.7890214,0.59433323,-1.994527
-0.5728276,-0.49913704,1.6227912,0.8191651,0.6076979,-2.0144773
-0.57392216,-0.46807638,1.5901575,0.894222,0.6189255,-2.1010656
-0.5730495,-0.4442903,1.5620891,0.9454135,0.6398862,-2.1602814
-0.5716264,-0.42198592,1.5341994,0.99383944,0.66090536,-2.2150447
-0.5645491,-0.42431656,1.5239984,1.0292213,0.6683918,-2.2427807
-0.56457573,-0.43883252,1.5406597,1.0045356,0.6559783,-2.2135541
-0.5618725,-0.44896516,1.5470401,1.0018618,0.6506996,-2.2045896
-0.5522472,-0.7525589,2.0018706,-2.234578,-0.6754766,0.8664856
-0.54822624,-0.7411521,1.9720718,-2.1795068,-0.6997737,0.8175942
-0.5521011,-0.7321829,1.9737129,-2.194553,-0.69955605,0.8223645
-0.55730873,-0.7226622,1.9792746,-2.219513,-0.696193,0.8342272
-0.56800824,-0.70886,1.9998362,-2.2855422,-0.6819148,0.87391746
-0.5681545,-0.696911,1.9826128,-2.2609556,-0.69550395,0.847668
-0.56967694,-0.6846732,1.9709777,-2.2504268,-0.7054666,0.8316306
-0.5790694,-0.6735566,1.9904315,-2.3108966,-0.69130975,0.8695375
-0.5788314,-0.68937725,2.0160198,-2.3502247,-0.6732261,0.90879667
-0.5871113,-0.6845898,2.047771,-2.434644,-0.65282094,0.9691028
-0.58495444,-0.6952171,2.0571947,-2.4446595,-0.64559424,0.9841176
-0.5790404,-0.7076211,2.0499566,-2.409896,-0.64923745,0.96605206
-0.5843326,-0.7130049,2.0969577,-2.5316553,-0.61703324,1.0663456
-0.5943056,-0.69139075,2.1227484,-2.6325836,-0.60569495,1.1304609
-0.59899783,-0.6771597,2.1189356,-2.6398704,-0.6094736,1.1258577
-0.5994784,-0.6688908,2.0917742,-2.573324,-0.62578154,1.0667969
-0.6038387,-0.65702134,2.0930216,-2.5926468,-0.62634456,1.0736786
-0.6072057,-0.65582705,2.129721,-2.7001,-0.6056294,1.1591806
-0.6057319,-0.6626368,2.1491117,-2.7507992,-0.5940544,1.206022
-0.60083956,-0.6765518,2.1499527,-2.7365048,-0.5918247,1.2051105
-0.6150122,-0.63419574,2.1700401,-2.8578584,-0.5868231,1.2746813
-0.5936643,-0.6705426,2.0551136,-2.4725866,-0.64879185,0.9889524
-0.58850867,-0.66609955,2.020742,-2.3937469,-0.6716721,0.9263921
-0.55880255,-0.6800784,1.9902788,-2.4055572,-0.7989238,0.9349369
-0.5644837,-0.6722226,1.9375135,-2.195234,-0.7302955,0.7847989
-0.5557649,-0.6805969,1.9200364,-2.1460285,-0.7431031,0.75480306
-0.55418336,-0.6683957,1.9000154,-2.1212363,-0.7579318,0.73056567
-0.5448631,-0.672942,1.8790185,-2.0723403,-0.7742848,0.6992565
-0.54103863,-0.68305176,1.880007,-2.060428,-0.7734821,0.696859
-0.53615695,-0.691725,1.876623,-2.0420208,-0.7760797,0.6892965
-0.5300822,-0.6797403,1.8483622,-2.003284,-0.7990522,0.656003
-0.5338646,-0.6611108,1.8381383,-2.0091047,-0.8075246,0.64926064
-0.52168846,-0.68965644,1.8371441,-1.9667026,-0.80917263,0.6360511
-0.52199525,-0.70436126,1.8530649,-1.977506,-0.7960001,0.65183026
-0.52611226,-0.72029,1.8803269,-2.010359,-0.7726847,0.68419343
-0.5201336,-0.72940046,1.873693,-1.9835489,-0.7790414,0.67026347
-0.5085019,-0.7186278,1.8326324,-1.9153862,-0.814943,0.6162044
-0.4956764,-0.74355304,1.8567066,-1.9973564,-0.8548038,0.6752365
